DEPTH,ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,GR,NBGRCFM,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT
197.3,,,,,36.0,,,,,,,,,,,,,,,
197.4,,,,,36.0,,,,,,,,,,,,,,,
197.5,,,,,36.0,,,,,,,,,,,,,,,
197.6,,,,,36.0,,,,,,,,,,,,,,,
197.7,,,,,36.0,,,,,,,,,,,,,,,
197.8,,,,,36.0,,,,,,,,,,,,,,,
197.9,,,,,36.0,,,3.7247,,,,,,,,,,,,
198.0,,,,,36.0,,,4.2922,,,,,,,,,,,,
198.1,,,,,36.0,,,4.5211,,,,,,,,,,,,
198.2,,,,,36.0,,,3.9279,,,,,,,,,,,,
198.3,,,,,36.0,,,3.4819,,,,,,,,,,,,
198.4,,,,,36.0,,,3.5353,,,,,,,,,,,,
198.5,,,,,36.0,,,4.317,,,,,,,,,,,,
198.6,,,,,36.0,,,4.7396,,,,,,,,,,,,
198.7,,,,,36.0,,,3.6743,,,,,,,,,,,,
198.8,,,,,36.0,,,3.5132,,,,,,,,,,,,
198.9,,,,,36.0,,,3.1184,,,,,,,,,,,,
199.0,,,,,36.0,,,2.9731,,,,,,,,,,,,
199.1,,,,,36.0,,,2.9659,,,,,,,,,,,,
199.2,,,,,36.0,,,2.382,,,,,,,,,,,,
199.3,,,,,36.0,,,2.3231,,,,,,,,,,,,
199.4,,,,,36.0,,,2.5616,,,,,,,,,,,,
199.5,,,,,36.0,,,2.7601,,,,,,,,,,,,
199.6,,,,,36.0,,,2.6347,,,,,,,,,,,,
199.7,,,,,36.0,,,2.2863,,,,,,,,,,,,
199.8,,,,,36.0,,,2.4009,,,,,,,,,,,,
199.9,,,,,36.0,,,2.2721,,,,,,,,,,,,
200.0,,,,,36.0,,,2.326,,,,,,,,,,,,
200.1,,,,,36.0,,,2.134,,,,,,,,,,,,
200.2,,,,,36.0,,,2.0402,,,,,,,,,,,,
200.3,,,,,36.0,,,1.6875,,,,,,,,,,,,
200.4,,,,,36.0,,,1.5291,,,,,,,,,,,,
200.5,,,,,36.0,,,1.6093,,,,,,,,,,,,
200.6,,,,,36.0,,,1.7024,,,,,,,,,,,,
200.7,,,,,36.0,,,1.3681,,,,,,,,,,,,
200.8,,,,,36.0,,,1.0956,,,,,,,,,,,,
200.9,,,,,36.0,,,0.9725,,,,,,,,,,,,
201.0,,,,,36.0,,,0.9481,,,,,,,,,,,,
201.1,,,,,36.0,,,0.7976,,,,,,,,,,,,
201.2,,,,,36.0,,,0.5375,,,,,,,,,,,,
201.3,,,,,36.0,,,0.2965,,,,,,,,,,,,
201.4,,,,,36.0,,,0.149,,,,,,,,,,,,
201.5,,,,,36.0,,,0.2423,,,,,,,,,,,,
201.6,,,,,36.0,,,0.6247,,,,,,,,,,,,
201.7,,,,,36.0,,,0.805,,,,,,,,,,,,
201.8,,,,,36.0,,,1.2544,,,,,,,,,,,,
201.9,,,,,36.0,,,1.303,,,,,,,,,,,,
202.0,,,,,36.0,,,1.5809,,,,,,,,,,,,
202.1,,,,,36.0,,,1.8021,,,,,,,,,,,,
202.2,,,,,36.0,,,2.1596,,,,,,,,,,,,
202.3,,,,,36.0,,,2.2449,,,,,,,,,,,,
202.4,,,,,36.0,,,2.2009,,,,,,,,,,,,
202.5,,,,,36.0,,,2.2504,,,,,,,,,,,,
202.6,,,,,36.0,,,2.4861,,,,,,,,,,,,
202.7,,,,,36.0,,,2.9817,,,,,,,,,,,,
202.8,,,,,36.0,,,3.3519,,,,,,,,,,,,
202.9,,,,,36.0,,,3.7242,,,,,,,,,,,,
203.0,,,,,36.0,,,4.1229,,,,,,,,,,,,
203.1,,,,,36.0,,,4.2126,,,,,,,,,,,,
203.2,,,,,36.0,,,4.085,,,,,,,,,,,,
203.3,,,,,36.0,,,4.4888,,,,,,,,,,,,
203.4,,,,,36.0,,,4.5399,,,,,,,,,,,,
203.5,,,,,36.0,,,4.6564,,,,,,,,,,,,
203.6,,,,,36.0,,,4.9321,,,,,,,,,,,,
203.7,,,,,36.0,,,5.0253,,,,,,,,,,,,
203.8,,,,,36.0,,,4.8412,,,,,,,,,,,,
203.9,,,,,36.0,,,4.4962,,,,,,,,,,,,
204.0,,,,,36.0,,,4.1789,,,,,,,,,,,,
204.1,,,,,36.0,,,3.9954,,,,,,,,,,,,
204.2,,,,,36.0,,,3.9965,,,,,,,,,,,,
204.3,,,,,36.0,,,3.705,,,,,,,,,,,,
204.4,,,,,36.0,,,3.7136,,,,,,,,,,,,
204.5,,,,,36.0,,,3.664,,,,,,,,,,,,
204.6,,,,,36.0,,,3.7032,,,,,,,,,,,,
204.7,,,,,36.0,,,3.748,,,,,,,,,,,,
204.8,,,,,36.0,,,3.8156,,,,,,,,,,,,
204.9,,,,,36.0,,,3.4792,,,,,,,,,,,,
205.0,,,,,36.0,,,3.141,,,,,,,,,,,,
205.1,,,,,36.0,,,3.7144,,,,,,,,,,,,
205.2,,,,,36.0,,,3.9324,,,,,,,,,,,,
205.3,,,,,36.0,,,4.1792,,,,,,,,,,,,
205.4,,,,,36.0,,,4.2851,,,,,,,,,,,,
205.5,,,,,36.0,,,4.5526,,,,,,,,,,,,
205.6,,,,,36.0,,,4.8008,,,,,,,,,,,,
205.7,,,,,36.0,,,4.9033,,,,,,,,,,,,
205.8,,,,,36.0,,,5.0181,,,,,,,,,,,,
205.9,,,,,36.0,,,5.5025,,,,,,,,,,,,
206.0,,,,,36.0,,,5.2035,,,,,,,,,,,,
206.1,,,,,36.0,,,5.0113,,,,,,,,,,,,
206.2,,,,,36.0,,,4.8757,,,,,,,,,,,,
206.3,,,,,36.0,,,5.2059,,,,,,,,,,,,
206.4,,,,,36.0,,,5.5607,,,,,,,,,,,,
206.5,,,,,36.0,,,5.3017,,,,,,,,,,,,
206.6,,,,,36.0,,,5.2193,,,,,,,,,,,,
206.7,,,,,36.0,,,5.603,,,,,,,,,,,,
206.8,,,,,36.0,,,6.5758,,,,,,,,,,,,
206.9,,,,,36.0,,,6.9923,,,,,,,,,,,,
207.0,,,,,36.0,,,6.4379,,,,,,,,,,,,
207.1,,,,,36.0,,,4.9596,,,,,,,,,,,,
207.2,,,,,36.0,,,4.4975,,,,,,,,,,,,
207.3,,,,,36.0,,,4.9874,,,,,,,,,,,,
207.4,,,,,36.0,,,5.5469,,,,,,,,,,,,
207.5,,,,,36.0,,,5.6722,,,,,,,,,,,,
207.6,,,,,36.0,,,5.5714,,,,,,,,,,,,
207.7,,,,,36.0,,,5.9053,,,,,,,,,,,,
207.8,,,,,36.0,,,5.5756,,,,,,,,,,,,
207.9,,,,,36.0,,,5.3549,,,,,,,,,,,,
208.0,,,,,36.0,,,5.3973,,,,,,,,,,,,
208.1,,,,,36.0,,,5.9892,,,,,,,,,,,,
208.2,,,,,36.0,,,5.607,,,,,,,,,,,,
208.3,,,,,36.0,,,6.2068,,,,,,,,,,,,
208.4,,,,,36.0,,,6.0187,,,,,,,,,,,,
208.5,,,,,36.0,,,4.9586,,,,,,,,,,,,
208.6,,,,,36.0,,,3.6446,,,,,,,,,,,,
208.7,,,,,36.0,,,3.6647,,,,,,,,,,,,
208.8,,,,,36.0,,,4.3371,,,,,,,,,,,,
208.9,,,,,36.0,,,4.5527,,,,,,,,,,,,
209.0,,,,,36.0,,,5.2767,,,,,,,,,,,,
209.1,,,,,36.0,,,4.9538,,,,,,,,,,,,
209.2,,,,,36.0,,,4.1008,,,,,,,,,,,,
209.3,,,,,36.0,,,3.3979,,,,,,,,,,,,
209.4,,,,,36.0,,,3.058,,,,,,,,,,,,
209.5,,,,,36.0,,,3.7624,,,,,,,,,,,,
209.6,,,,,36.0,,,4.3929,,,,,,,,,,,,
209.7,,,,,36.0,,,4.1268,,,,,,,,,,,,
209.8,,,,,36.0,,,4.0293,,,,,,,,,,,,
209.9,,,,,36.0,,,4.2795,,,,,,,,,,,,
210.0,,,,,36.0,,,4.2211,,,,,,,,,,,,
210.1,,,,,36.0,,,5.2134,,,,,,,,,,,,
210.2,,,,,36.0,,,5.6048,,,,,,,,,,,,
210.3,,,,,36.0,,,5.2905,,,,,,,,,,,,
210.4,,,,,36.0,,,5.2471,,,,,,,,,,,,
210.5,,,,,36.0,,,5.5129,,,,,,,,,,,,
210.6,,,,,36.0,,,5.8271,,,,,,,,,,,,
210.7,,,,,36.0,,,5.8932,,,,,,,,,,,,
210.8,,,,,36.0,,,4.9784,,,,,,,,,,,,
210.9,,,,,36.0,,,5.9008,,,,,,,,,,,,
211.0,,,,,36.0,,,5.6694,,,,,,,,,,,,
211.1,,,,,36.0,,,7.6087,,,,,,,,,,,,
211.2,,,,,36.0,,,8.008,,,,,,,,,,,,
211.3,,,,,36.0,,,6.9726,,,,,,,,,,,,
211.4,,,,,36.0,,,6.6074,,,,,,,,,,,,
211.5,,,,,36.0,,,6.6296,,,,,,,,,,,,
211.6,,,,,36.0,,,7.9258,,,,,,,,,,,,
211.7,,,,,36.0,,,7.3469,,,,,,,,,,,,
211.8,,,,,36.0,,,7.2158,,,,,,,,,,,,
211.9,,,,,36.0,,,5.7034,,,,,,,,,,,,
212.0,,,,,36.0,,,6.4761,,,,,,,,,,,,
212.1,,,,,36.0,,,6.0681,,,,,,,,,,,,
212.2,,,,,36.0,,,5.0497,,,,,,,,,,,,
212.3,,,,,36.0,,,5.8865,,,,,,,,,,,,
212.4,,,,,36.0,,,6.378,,,,,,,,,,,,
212.5,,,,,36.0,,,6.6258,,,,,,,,,,,,
212.6,,,,,36.0,,,5.9622,,,,,,,,,,,,
212.7,,,,,36.0,,,5.5267,,,,,,,,,,,,
212.8,,,,,36.0,,,5.1509,,,,,,,,,,,,
212.9,,,,,36.0,,,5.6384,,,,,,,,,,,,
213.0,,,,,36.0,,,6.707,,,,,,,,,,,,
213.1,,,,,36.0,,,8.9452,,,,,,,,,,,,
213.2,,,,,36.0,,,10.7536,,,,,,,,,,,,
213.3,,,,,36.0,,,10.7735,,,,,,,,,,,,
213.4,,,,,36.0,,,11.1627,,,,,,,,,,,,
213.5,,,,,36.0,,,10.267,,,,,,,,,,,,
213.6,,,,,36.0,,,10.9524,,,,,,,,,,,,
213.7,,,,,36.0,,,10.2754,,,,,,,,,,,,
213.8,,,,,36.0,,,9.486,,,,,,,,,,,,
213.9,,,,,36.0,,,10.2314,,,,,,,,,,,,
214.0,,,,,36.0,,,10.7527,,,,,,,,,,,,
214.1,,,,,36.0,,,9.7545,,,,,,,,,,,,
214.2,,,,,36.0,,,8.5861,,,,,,,,,,,,
214.3,,,,,36.0,,,6.9977,,,,,,,,,,,,
214.4,,,,,36.0,,,7.5932,,,,,,,,,,,,
214.5,,,,,36.0,,,8.6858,,,,,,,,,,,,
214.6,,,,,36.0,,,7.9078,,,,,,,,,,,,
214.7,,,,,36.0,,,6.9315,,,,,,,,,,,,
214.8,,,,,36.0,,,7.2327,,,,,,,,,,,,
214.9,,,,,36.0,,,7.6158,,,,,,,,,,,,
215.0,,,,,36.0,,,7.3874,,,,,,,,,,,,
215.1,,,,,36.0,,,7.1707,,,,,,,,,,,,
215.2,,,,,36.0,,,6.404,,,,,,,,,,,,
215.3,,,,,36.0,,,6.4982,,,,,,,,,,,,
215.4,,,,,36.0,,,7.3998,,,,,,,,,,,,
215.5,,,,,36.0,,,7.1938,,,,,,,,,,,,
215.6,,,,,36.0,,,7.9192,,,,,,,,,,,,
215.7,,,,,36.0,,,7.1923,,,,,,,,,,,,
215.8,,,,,36.0,,,8.0244,,,,,,,,,,,,
215.9,,,,,36.0,,,8.7673,,,,,,,,,,,,
216.0,,,,,36.0,,,7.9511,,,,,,,,,,,,
216.1,,,,,36.0,,,6.5369,,,,,,,,,,,,
216.2,,,,,36.0,,,5.8051,,,,,,,,,,,,
216.3,,,,,36.0,,,6.3507,,,,,,,,,,,,
216.4,,,,,36.0,,,6.8198,,,,,,,,,,,,
216.5,,,,,36.0,,,7.4374,,,,,,,,,,,,
216.6,,,,,36.0,,,7.9086,,,,,,,,,,,,
216.7,,,,,36.0,,,7.7098,,,,,,,,,,,,
216.8,,,,,36.0,,,7.4597,,,,,,,,,,,,
216.9,,,,,36.0,,,7.1182,,,,,,,,,,,,
217.0,,,,,36.0,,,7.6966,,,,,,,,,,,,
217.1,,,,,36.0,,,7.8136,,,,,,,,,,,,
217.2,,,,,36.0,,,7.0034,,,,,,,,,,,,
217.3,,,,,36.0,,,5.8602,,,,,,,,,,,,
217.4,,,,,36.0,,,5.2666,,,,,,,,,,,,
217.5,,,,,36.0,,,5.8323,,,,,,,,,,,,
217.6,,,,,36.0,,,5.9064,,,,,,,,,,,,
217.7,,,,,36.0,,,6.9628,,,,,,,,,,,,
217.8,,,,,36.0,,,7.7767,,,,,,,,,,,,
217.9,,,,,36.0,,,7.7469,,,,,,,,,,,,
218.0,,,,,36.0,,,7.1701,,,,,,,,,,,,
218.1,,,,,36.0,,,6.6068,,,,,,,,,,,,
218.2,,,,,36.0,,,6.2966,,,,,,,,,,,,
218.3,,,,,36.0,,,7.2946,,,,,,,,,,,,
218.4,,,,,36.0,,,6.8807,,,,,,,,,,,,
218.5,,,,,36.0,,,6.6537,,,,,,,,,,,,
218.6,,,,,36.0,,,6.6703,,,,,,,,,,,,
218.7,,,,,36.0,,,7.1411,,,,,,,,,,,,
218.8,,,,,36.0,,,7.0094,,,,,,,,,,,,
218.9,,,,,36.0,,,7.4366,,,,,,,,,,,,
219.0,,,,,36.0,,,6.5865,,,,,,,,,,,,
219.1,,,,,36.0,,,5.7567,,,,,,,,,,,,
219.2,,,,,36.0,,,5.9105,,,,,,,,,,,,
219.3,,,,,36.0,,,5.4607,,,,,,,,,,,,
219.4,,,,,36.0,,,7.1866,,,,,,,,,,,,
219.5,,,,,36.0,,,8.8827,,,,,,,,,,,,
219.6,,,,,36.0,,,8.1589,,,,,,,,,,,,
219.7,,,,,36.0,,,7.4556,,,,,,,,,,,,
219.8,,,,,36.0,,,8.1884,,,,,,,,,,,,
219.9,,,,,36.0,,,8.3585,,,,,,,,,,,,
220.0,,,,,36.0,,,7.6302,,,,,,,,,,,,
220.1,,,,,36.0,,,7.3907,,,,,,,,,,,,
220.2,,,,,36.0,,,7.7839,,,,,,,,,,,,
220.3,,,,,36.0,,,7.6689,,,,,,,,,,,,
220.4,,,,,36.0,,,8.0521,,,,,,,,,,,,
220.5,,,,,36.0,,,9.7714,,,,,,,,,,,,
220.6,,,,,36.0,,,12.1541,,,,,,,,,,,,
220.7,,,,,36.0,,,13.4934,,,,,,,,,,,,
220.8,,,,,36.0,,,14.5514,,,,,,,,,,,,
220.9,,,,,36.0,,,13.3432,,,,,,,,,,,,
221.0,,,,,36.0,,,12.0369,,,,,,,,,,,,
221.1,,,,,36.0,,,11.3323,,,,,,,,,,,,
221.2,,,,,36.0,,,8.245,,,,,,,,,,,,
221.3,,,,,36.0,,,4.8884,,,,,,,,,,,,
221.4,,,,,36.0,,,3.0649,,,,,,,,,,,,
221.5,,,,,36.0,,,2.2387,,,,,,,,,,,,
221.6,,,,,36.0,,,2.2067,,,,,,,,,,,,
221.7,,,,,36.0,,,1.9301,,,,,,,,,,,,
221.8,,,,,36.0,,,2.8429,,,,,,,,,,,,
221.9,,,,,36.0,,,3.3965,,,,,,,,,,,,
222.0,,,,,36.0,,,4.4261,,,,,,,,,,,,
222.1,,,,,36.0,,,3.9761,,,,,,,,,,,,
222.2,,,,,36.0,,,3.9024,,,,,,,,,,,,
222.3,,,,,36.0,,,4.5954,,,,,,,,,,,,
222.4,,,,,36.0,,,4.9845,,,,,,,,,,,,
222.5,,,,,36.0,,,6.0666,,,,,,,,,,,,
222.6,,,,,36.0,,,6.021,,,,,,,,,,,,
222.7,,,,,36.0,,,5.8071,,,,,,,,,,,,
222.8,,,,,36.0,,,6.7606,,,,,,,,,,,,
222.9,,,,,36.0,,,6.3284,,,,,,,,,,,,
223.0,,,,,36.0,,,6.5349,,,,,,,,,,,,
223.1,,,,,36.0,,,6.139,,,,,,,,,,,,
223.2,,,,,36.0,,,6.4619,,,,,,,,,1.5003,,,
223.3,,,,,36.0,,,6.6361,,,,,,,,,1.6302,,,
223.4,,,,,36.0,,,6.3241,,,,,,,,,1.7601,,,
223.5,,,,,36.0,,,6.8686,,,,,,,,,1.8905,,,
223.6,,,,,36.0,,,7.2806,,,,,,,,,2.2731,,,
223.7,,,,,36.0,,,7.7864,,,,,,,,,2.6557,,,
223.8,,,,,36.0,,,7.7542,,,,,,,,,3.0382,,,
223.9,,,,,36.0,,,7.7984,,,,,,,,,3.3576,,,
224.0,,,,,36.0,,,8.5722,,,,,,,,,3.6771,,,
224.1,,,,,36.0,,,8.9595,,,,,,,,,3.9956,,,
224.2,,,,,36.0,,,9.6402,,,,,,,,,3.9429,,,
224.3,,,,,36.0,,,8.8273,,,,,,,,,3.8902,,,
224.4,,,,,36.0,,,8.3527,,,,,,,,,3.8376,,,
224.5,,,,,36.0,,,8.7347,,,,,,,,,3.8368,,,
224.6,,,,,36.0,,,9.1114,,,,,,,,,3.836,,,
224.7,,,,,36.0,,,10.0085,,,,,,,,,3.8346,,,
224.8,,,,,36.0,,,10.9649,,,,,,,,,3.6217,,,
224.9,,,,,36.0,,,10.9845,,,,,,,,,3.4088,,,
225.0,,,,,36.0,,,10.4161,,,,,,,,,3.1966,,,
225.1,,,,,36.0,,,10.1769,,,,,,,,,3.3002,,,
225.2,,,,,36.0,,,10.8325,,,,,,,,,3.4039,,,
225.3,,,,,36.0,,,10.4903,,,,,,,,,3.5077,,,
225.4,,,,,36.0,,,9.4455,,,,,,,,,3.636,,,
225.5,,,,,36.0,,,9.2863,,,,,,,,,3.7643,,,
225.6,,,,,36.0,,,9.9887,,,,,,,,,3.8926,,,
225.7,,,,,36.0,,,10.5742,,,,,,,,,4.0017,,,
225.8,,,,,36.0,,,10.5873,,,,,,,,,4.1109,,,
225.9,,,,,36.0,,,12.1124,,,,,,,,,4.2335,,,
226.0,,,,,35.9762,,,13.8915,,,,,,0.738,,0.6477,10.1111,,,0.6477
226.1,,,,,26.0,,,16.8309,,,,,,0.8258,,0.8089,15.9887,,,0.8089
226.2,,,,,26.0,,,19.4857,,,,,,0.9058,,0.9506,21.8536,,,0.9506
226.3,,,,,26.0,,,21.0518,,,,,,0.9406,,1.0518,22.3171,,,1.0518
226.4,,,,,26.0,,,23.627,,,,,,0.9325,,1.0163,22.7805,,,1.0163
226.5,,,,,26.0,,,28.488,,,,,,0.9039,,0.9535,23.2457,,,0.9535
226.6,,,,,26.0,,,29.0184,,,,,,0.8643,,0.8943,24.4775,,,0.8943
226.7,,,,,26.0,,,28.8127,,,,,,0.8366,,0.8659,25.7093,,,0.8659
226.8,,,,,26.0,,,28.9977,,,,,,0.8105,,0.8469,26.9419,,,0.8469
226.9,,,,,26.0,,,28.8024,,,,,,0.7727,,0.8517,28.4724,,,0.8517
227.0,,,,,26.0,,,30.4932,,,,,,0.7506,,0.8283,30.0029,,,0.8283
227.1,,,,,26.0,,,32.3835,,,,,,0.7451,,0.8275,31.5316,,,0.8275
227.2,,,,,26.0,,,30.8099,,,,,,0.741,,0.8307,32.2857,,,0.8307
227.3,,,,,26.0,,,27.2395,,,,,,0.7252,,0.8042,33.0397,,,0.8042
227.4,,,,,26.0,,,26.204,,,,,,0.6815,,0.7365,33.794,,,0.7365
227.5,,,,,26.0,,,24.6294,,,,,,0.6131,,0.6043,34.6612,,,0.6043
227.6,,,,,26.0,,,21.1888,,,,,,0.5342,,0.4471,35.5283,,,0.4471
227.7,,,,,26.0,,,17.7052,,,,,,0.4417,,0.3311,36.3954,,,0.3311
227.8,,,,,26.0,,,14.0244,,,,,,0.3774,,0.2911,37.1944,,,0.2911
227.9,,,,,26.0,,,10.5888,,,,,,0.3389,,0.2876,37.9934,,,0.2876
228.0,,,,,26.0,,,9.1869,,,,,,0.3165,,0.2949,38.7913,,,0.2949
228.1,,,,,26.0,,,7.7169,,,,,,0.2751,,0.2944,39.1578,,,0.2944
228.2,,,,,26.0,,,6.2506,,,,,,0.2705,,0.2907,39.5244,,,0.2907
228.3,,,,,26.0,,,6.3432,,,,,,0.2682,,0.2806,39.89,,,0.2806
228.4,,,,,26.0,,,6.534,,,,,,0.2689,,0.2702,39.8891,,,0.2702
228.5,,,,,26.0,,,6.2233,,,,,,0.2726,,0.2601,39.8883,,,0.2601
228.6,,,,,26.0,,,5.7981,,,,,,0.2754,,0.2567,39.8876,,,0.2567
228.7,,,,,26.0,,,5.9013,,,,,,0.2816,,0.2567,39.9302,,,0.2567
228.8,,,,,26.0,,,5.4212,,,,,,0.2916,,0.2566,39.9728,,,0.2566
228.9,,,,,26.0,,,6.4482,,,,,,0.2959,,0.2616,40.0153,,,0.2616
229.0,,,,,26.0,,,8.6363,,,,,,0.3006,,0.2678,40.0105,,,0.2678
229.1,,,,,26.0,,,8.7728,,,,,,0.3124,,0.2766,40.0056,,,0.2766
229.2,,,,,26.0,,,9.3098,,,,,,0.3281,,0.2826,40.0009,,,0.2826
229.3,,,,,26.0,,,8.6506,,,,,,0.3491,,0.2832,40.021,,,0.2832
229.4,,,,,26.0,,,9.3036,,,,,,0.3726,,0.2857,40.0412,,,0.2857
229.5,,,,,26.0,,,9.4566,,,,,,0.4022,,0.2932,40.0615,,,0.2932
229.6,,,,,26.0,,,10.8059,,,,,,0.4518,,0.3216,40.0782,,,0.3216
229.7,,,,,26.0,,,14.1131,,,,,,0.5249,,0.3856,40.095,,,0.3856
229.8,,,,,26.0,,,15.6137,,,,,,0.6241,,0.4967,40.1136,,,0.4967
229.9,,,,,26.0,,,17.1499,,,,,,0.7589,,0.7022,40.8828,,,0.7022
230.0,,,,,26.0,,,19.3137,,,,,,0.8951,,1.0058,41.652,,,1.0058
230.1,,,,,26.0,,,19.1165,,,,,,0.9692,,1.1176,42.4222,,,1.1176
230.2,,,,,26.0,,,21.2609,,,,,,0.9958,,1.0636,43.6775,,,1.0636
230.3,,,,,26.0,,,20.9935,,,,,,1.0364,,1.0497,44.9327,,,1.0497
230.4,,,,,26.0,,,20.0492,,,,,,1.0906,,1.1128,46.1837,,,1.1128
230.5,,,,,26.0,,,23.3579,,,,,,1.1745,,1.2037,45.6423,,,1.2037
230.6,,,,,26.0,,,25.1233,,,,,,1.2602,,1.3673,45.1008,,,1.3673
230.7,,,,,26.0,,,26.329,,,,,,1.3344,,1.524,44.5547,,,1.524
230.8,,,,,26.0,,,27.7371,,,,,,1.3962,,1.6466,42.0429,,,1.6466
230.9,,,,,26.0,,,26.9612,,,,,,1.4771,,1.752,39.531,,,1.752
231.0,,,,,26.0,,,25.6124,,,,,,1.5646,,1.8965,37.0178,,,1.8965
231.1,,,,,26.0,,,24.6858,,,,,,1.6688,,2.0481,33.9726,,,2.0481
231.2,,,,,26.0,,,23.029,,,,,,1.7284,,2.14,30.9273,,,2.14
231.3,,,,,26.0,,,24.8802,,,,,,1.7662,,2.0704,27.8868,,,2.0704
231.4,,,,,26.0,,,25.2245,,,,,,1.7942,,1.9951,26.878,,,1.9951
231.5,,,,,26.0,,,25.9765,,,,,,1.7989,,1.9278,25.8691,,,1.9278
231.6,,,,,26.0,,,25.2023,,,,,,1.7938,,1.8491,24.8619,,,1.8491
231.7,,,,,26.0,,,25.32,,,,,,1.8353,,1.8834,24.5213,,,1.8834
231.8,,,,,26.0,,,25.6784,,,,,,1.8508,,1.9205,24.1807,,,1.9205
231.9,,,,,26.0,,,25.2161,,,,,,1.9155,,1.9951,23.8409,,,1.9951
232.0,,,,,26.0,,,24.0905,,,,,,1.981,,2.058,23.8269,,,2.058
232.1,,,,,26.0,,,24.1498,,,,,,2.0198,,2.1063,23.8128,,,2.1063
232.2,,,,,26.0,,,25.1063,,,,,,2.0438,,2.1279,23.8005,,,2.1279
232.3,,,,,26.0,,,25.1661,,,,,,2.0449,,2.1361,24.5237,,,2.1361
232.4,,,,,26.0,,,25.3438,,,,,,2.0688,,2.1222,25.2469,,,2.1222
232.5,,,,,26.0,,,25.1666,,,,,,2.0725,,2.1343,25.9707,,,2.1343
232.6,,,,,26.0,,,24.6967,,,,,,2.0725,,2.1397,26.9542,,,2.1397
232.7,,,,,26.0,,,24.5795,,,,,,2.065,,2.0812,27.9376,,,2.0812
232.8,,,,,26.0,,,22.8493,,,,,,2.072,,2.0727,28.9208,,,2.0727
232.9,,,,,26.0,,,23.0223,,,,,,2.1118,,2.1136,29.7549,,,2.1136
233.0,,,,,26.0,,,23.9998,,,,,,2.1339,,2.1425,30.5891,,,2.1425
233.1,,,,,26.0,,,23.8187,,,,,,2.105,,2.1092,31.4228,,,2.1092
233.2,,,,,26.0,,,23.6727,,,,,,2.0874,,2.0629,32.0821,,,2.0629
233.3,,,,,26.0,,,24.0267,,,,,,2.0885,,1.9667,32.7416,,,1.9667
233.4,,,,,26.0,,,23.9665,,,,,,2.0725,,1.9008,33.4002,,,1.9008
233.5,,,,,26.0,,,23.3776,,,,,,2.0704,,1.8846,33.7564,,,1.8846
233.6,,,,,26.0,,,23.2801,,,,,,2.0907,,1.9222,34.1126,,,1.9222
233.7,,,,,26.0,,,23.3488,,,,,,2.0987,,2.0363,34.4682,,,2.0363
233.8,,,,,26.0,,,23.2398,,,,,,2.1044,,2.0093,34.5523,,,2.0093
233.9,,,,,26.0,,,22.9592,,,,,,2.0975,,1.9781,34.6364,,,1.9781
234.0,,,,,26.0,,,22.5261,,,,,,2.1,,1.9286,34.7213,,,1.9286
234.1,,,,,26.0,,,21.8749,,,,,,2.0822,,1.9389,35.15,,,1.9389
234.2,,,,,26.0,,,19.9224,,,,,,2.1372,,2.0892,35.5787,,,2.0892
234.3,,,,,26.0,,,19.6914,,,,,,2.1891,,2.2098,36.0058,,,2.2098
234.4,,,,,26.0,,,18.8742,,,,,,2.2103,,2.2722,35.7623,,,2.2722
234.5,,,,,26.0,,,19.2956,,,,,,2.1802,,2.2411,35.5187,,,2.2411
234.6,,,,,26.0,,,21.4712,,,,,,2.079,,2.0853,35.2757,,,2.0853
234.7,,,,,26.0,,,22.9559,,,,,,2.0163,,1.9734,35.2539,,,1.9734
234.8,,,,,26.0,,,22.8903,,,,,,1.9009,,1.8477,35.2321,,,1.8477
234.9,,,,,26.0,,,23.3259,,,,,,1.8335,,1.8503,35.2102,,,1.8503
235.0,,,,,26.0,,,23.0462,,,,,,1.8037,,1.8909,35.1062,,,1.8909
235.1,,,,,26.0,,,23.1629,,,,,,1.7836,,1.8622,35.0021,,,1.8622
235.2,,,,,26.0,,,22.9955,,,,,,1.736,,1.73,34.8979,,,1.73
235.3,,,,,26.0,,,22.4576,,,,,,1.7005,,1.6105,34.7519,,,1.6105
235.4,,,,,26.0,,,23.275,,,,,,1.7078,,1.545,34.606,,,1.545
235.5,,,,,26.0,,,23.3503,,,,,,1.8546,,1.6848,34.4593,,,1.6848
235.6,,,,,26.0,,,23.0265,,,,,,2.0221,,1.888,34.0532,,,1.888
235.7,,,,,26.0,,,23.3696,,,,,,2.0507,,1.9331,33.6471,,,1.9331
235.8,,,,,26.0,,,23.4539,,,,,,2.0431,,1.9352,33.2408,,,1.9352
235.9,,,,,26.0,,,23.3947,,,,,,2.0283,,1.8823,32.6889,,,1.8823
236.0,,,,,26.0,,,23.923,,,,,,2.0468,,1.9943,32.137,,,1.9943
236.1,,,,,26.0,,,24.3635,,,,,,2.0227,,1.8819,31.5852,,,1.8819
236.2,,,,,26.0,,,24.2731,,,,,,2.0255,,1.9772,31.085,,,1.9772
236.3,,,,,26.0,,,25.2546,,,,,,2.0413,,1.9808,30.5848,,,1.9808
236.4,,,,,26.0,,,25.6478,,,,,,1.9639,,1.816,30.0843,,,1.816
